"Record ID","Record date","Record time",Species,Lifestage,Sex,Quantity,County,"Nearest town/City","Grid ref","Verification state"
5918,2013-07-22,,"Common frog",Young,,90,"Dumfries and Galloway",,NX25,"Considered Correct"
5917,2013-08-11,,"Common toad",Young,,4,"Dumfries and Galloway",,NX25,"Considered Correct"
5916,2013-06-12,06:01:00,Adder,Dead,unknown,1,"Dumfries and Galloway",,NX25,"Considered Correct"
5915,2013-08-13,06:06:00,Adder,Dead,unknown,1,"Dumfries and Galloway",,NX25,"Considered Correct"
5911,2013-08-04,15:35:00,"Unknown frog or toad",Adult,unknown,1,Highlands,"Fort William",NN07,"Considered Correct"
5904,2013-08-04,15:00:00,"Common lizard",Young,unknown,2,Highlands,,NH83,"Considered Correct"
5900,2013-07-05,13:50:00,Adder,Adult,female,1,"Dumfries and Galloway",,NX56,"Considered Correct"
5899,2013-06-02,01:00:00,"Smooth newt",Young,unknown,1,"Aberdeen City",Cults,NJ80,"Considered Incorrect"
5898,2013-07-19,01:00:00,Adder,Adult,unknown,1,Moray,,NJ11,"Considered Correct"
5896,2013-08-01,12:31:00,"Common frog",Young,,1,"South Ayrshire",Loans,NS33,"Considered Correct"
5894,2013-08-01,12:31:00,"Common toad",Adult,,1,"South Ayrshire",Loans,NS33,"Considered Correct"
5893,2013-08-09,11:00:00,Slow-worm,Adult,female,null,"Argyll and Bute",Dunoon,NS17,"Considered Correct"
5890,2013-08-07,11:00:00,"Common toad",Young,unknown,1,"North Ayrshire",Lamlash,NS03,"Considered Correct"
5889,2013-06-04,15:30:00,Adder,Adult,,1,Highlands,,ND12,"Considered Correct"
5887,2013-07-15,,Adder,Adult,unknown,1,"Perth and Kinross",Dunalastair,NN75,"Considered Correct"
5886,2013-08-08,13:00:00,"Common toad",Adult,unknown,1,"Perth and Kinross","Kinloch Rannoch",NN65,"Considered Correct"
5885,2013-08-08,13:00:00,"Common frog",Young,unknown,10,"Perth and Kinross","Kinloch Rannoch",NN65,"Considered Correct"
5870,2013-08-08,,Adder,Adult,male,2,Angus,Tarfside,NO47,"Considered Correct"
5869,2013-08-08,,"Common lizard",Adult,unknown,2,Angus,Tarfside,NO47,"Considered Correct"
5868,2013-08-08,,"Common toad",Adult,unknown,1,Angus,Tarfside,NO47,"Considered Correct"
5865,2013-08-08,02:00:00,Slow-worm,Adult,unknown,3,"Perth and Kinross",Killiecrankie,NN96,"Considered Correct"
5859,2013-08-10,01:00:00,"Common toad",Spawn,unknown,4,"Edinburgh City",EH16,NT26,"Considered Correct"
5857,2013-08-07,01:00:00,"Smooth newt",Adult,female,"At least 10",Clackmannanshire,Dollar,NS99,"Considered Correct"
5856,2013-08-07,11:00:00,"Common lizard",Adult,unknown,null,Highlands,,NC02,"Considered Correct"
5855,2013-08-07,12:00:00,"Common toad",Adult,unknown,null,Highlands,,NC02,"Considered Correct"
5854,2013-08-07,15:00:00,"Common frog",Adult,unknown,null,Highlands,,NC02,"Considered Correct"
5853,2013-08-07,13:00:00,Slow-worm,Adult,unknown,null,Highlands,,NC02,"Considered Correct"
5851,2013-08-06,22:00:00,"Common toad",Adult,unknown,8,Highlands,Rosehall,NC40,"Considered Correct"
5850,2013-08-06,15:00:00,Adder,Young,unknown,1,"East Lothian",,NT67,"Considered Correct"
5847,2013-07-31,23:00:00,"Common toad",Adult,unknown,1,"Argyll and Bute",Lochgilphead,NR88,"Considered Correct"
5846,2013-08-06,19:00:00,"Common frog",Adult,unknown,1,Aberdeenshire,Ellon,NJ93,"Considered Correct"
5842,2013-07-07,00:00:00,"Unknown newt",Adult,female,1,"Argyll and Bute",Helensburgh,NS38,"Considered Correct"
5841,2013-07-07,00:00:00,"Common frog",Young,unknown,1,"Argyll and Bute",Helensburgh,NS38,"Considered Correct"
5840,2013-07-07,00:00:00,"Common toad",Young,unknown,1,"Argyll and Bute",Helensburgh,NS38,"Considered Correct"
5839,2013-08-07,12:00:00,"Unknown newt",Adult,unknown,15,"Perth and Kinross",Killiecrankie,NN96,"Considered Correct"
5838,2013-07-30,,"Common frog",Adult,unknown,2,"Perth and Kinross",Bankfoot,NO03,"Considered Correct"
5837,2013-08-02,11:00:00,"Common toad",Adult,female,1,"Perth and Kinross",Bankfoot,NO03,"Considered Correct"
5836,2013-08-01,17:00:00,"Common toad",Adult,unknown,1,"Edinburgh City",EH9,NT27,"Considered Correct"
5835,2013-08-02,01:00:00,Adder,Adult,male,1,"North Ayrshire",Kilwinning,NS24,"Considered Correct"
5833,2013-07-23,09:00:00,"Common frog",Young,unknown,12,"Edinburgh City",EH9,NT27,"Considered Correct"
5832,2013-07-24,09:00:00,"Common frog",Adult,unknown,1,"Edinburgh City",EH9,NT27,"Considered Correct"
5831,2013-08-03,10:31:00,Slow-worm,Adult,unknown,"1 in each of 3 compost bins","Argyll and Bute",Tarbert,NR86,"Considered Correct"
5830,2013-08-03,10:31:00,Slow-worm,Adult,unknown,"1 in each of 3 compost bins","Argyll and Bute",Tarbert,NR86,"Considered Correct"
5828,2013-07-11,11:00:00,"Common lizard",unknown,unknown,9,Highlands,,NH24,"Considered Correct"
5827,2013-08-02,16:00:00,"Common lizard",Dead,unknown,1,"Scottish Borders",Hawick,NT61,"Considered Correct"
5826,2013-08-02,16:00:00,"Common lizard",Young,unknown,2,"Scottish Borders",Hawick,NT61,"Considered Correct"
5825,2013-08-02,16:00:00,"Common frog",Young,unknown,2,"Scottish Borders",Hawick,NT61,"Considered Correct"
5824,2013-08-02,16:00:00,"Common lizard",Adult,,1,"Scottish Borders",Hawick,NT61,"Considered Correct"
5823,2013-08-01,17:40:00,Adder,Adult,female,1,"Scottish Borders",Hawick,NT31,"Considered Correct"
5820,2013-08-02,13:00:00,"Common frog",Young,unknown,20,"West Lothian",Bellsquarry,NT06,"Considered Correct"
5819,2013-07-22,10:30:00,Slow-worm,Adult,unknown,1,"Dumfries and Galloway",,NX55,"Considered Correct"
5818,2013-08-06,22:23:00,"Unknown newt",Adult,unknown,1,"Argyll and Bute",,NN03,"Considered Correct"
5817,2013-08-06,22:23:00,Slow-worm,Adult,unknown,1,"Argyll and Bute",,NN03,"Considered Correct"
5816,2013-08-06,22:23:00,"Unknown frog or toad",Adult,unknown,2,"Argyll and Bute",,NN03,"Considered Correct"
5815,2013-08-06,22:23:00,"Common frog",Adult,unknown,1,"Argyll and Bute",,NN03,"Considered Correct"
5814,2013-06-28,01:20:00,"Common lizard",Adult,unknown,1,Stirling,,NS89,"Considered Correct"
5813,2013-08-06,17:00:00,"Unknown newt",Adult,unknown,2,"Dumfries and Galloway",,NX55,"Considered Correct"
5812,2013-08-06,17:00:00,"Common toad",Adult,unknown,4,"Dumfries and Galloway",,NX55,"Considered Correct"
5811,2013-08-06,17:00:00,"Common toad",Adult,unknown,,"Dumfries and Galloway",,NX55,"Considered Correct"
5807,2013-08-03,12:00:00,Slow-worm,Adult,female,1,Aberdeenshire,,,"Considered Correct"
5806,2013-08-04,15:00:00,"Smooth newt",unknown,unknown,1,"Edinburgh City",EH12,NT27,"Considered Correct"
5805,2013-08-05,14:00:00,"Common lizard",Adult,female,1,Highlands,,NN68,"Considered Correct"
5804,2013-08-05,14:00:00,Slow-worm,Young,unknown,1,Highlands,,NN68,"Considered Correct"
5803,2013-07-17,01:00:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",,NM93,"Considered Correct"
5802,2013-07-23,11:00:00,"Common frog",Adult,unknown,1,Stirling,Stirling,NS79,"Considered Correct"
5801,2013-07-23,11:00:00,"Common toad",Adult,unknown,1,Stirling,Stirling,NS79,"Considered Correct"
5800,2013-08-06,20:29:00,"Unknown frog or toad",Tadpoles,unknown,null,Renfrewshire,Langbank,NS37,"Considered Correct"
5799,2013-08-06,20:29:00,"Unknown frog or toad",Adult,unknown,,Renfrewshire,Langbank,NS37,"Considered Correct"
5798,2013-08-05,20:33:00,"Common toad",Young,,7,Highlands,,ND36,"Considered Correct"
5797,2013-08-05,20:33:00,"Common frog",Young,,11,Highlands,,ND36,"Considered Correct"
5796,2013-08-05,20:33:00,"Common toad",Adult,,1,Highlands,,ND36,"Considered Correct"
5795,2013-06-21,21:30:00,"Common toad",Adult,unknown,1,Highlands,,NH55,"Considered Correct"
5794,2013-08-06,11:20:00,"Unknown frog or toad",Adult,unknown,40,"Perth and Kinross",Perth,NO12,"Considered Correct"
5793,2013-07-25,18:00:00,"Common frog",Adult,,1,Highlands,,NJ01,"Considered Correct"
5792,2013-07-25,17:20:00,"Common lizard",Adult,,1,Highlands,,NJ01,"Considered Correct"
5791,2013-08-06,07:00:00,"Common frog",Adult,unknown,1,"Aberdeen City",Bieldside,NJ80,"Considered Correct"
5790,2013-08-06,12:00:00,"Common frog",Adult,unknown,12,Fife,"St. Monance",NO50,"Considered Correct"
5789,2013-07-13,15:45:00,"Common frog",Adult,unknown,3,Angus,,NO28,"Considered Correct"
5788,2013-07-13,,"Common toad",Adult,unknown,1,Highlands,Corpach,NN07,"Considered Correct"
5787,2013-08-05,01:00:00,"Common toad",Adult,unknown,1,"Glasgow City","Victoria Park",NS56,"Considered Correct"
5786,2013-05-15,10:15:00,"Unknown newt",Young,unknown,20,Highlands,,NN68,"Considered Correct"
5785,2013-07-28,16:07:00,Adder,Sloughs,unknown,1,"Dumfries and Galloway",Collin,NY07,"Considered Correct"
5784,2013-07-31,00:30:00,"Unknown frog or toad",Adult,unknown,2,Fife,Aberdour,NT18,"Considered Correct"
5783,2013-08-03,01:00:00,"Common toad",Adult,unknown,1,Aberdeenshire,"Meikle Wartle",NJ73,"Considered Correct"
5782,2013-05-24,13:00:00,Adder,Adult,unknown,1,"Argyll and Bute",,NR57,"Considered Correct"
5781,2013-07-04,15:47:00,Adder,Adult,unknown,1,Highlands,Garve,NH46,"Considered Correct"
5780,2013-07-07,16:03:00,"Common lizard",Adult,unknown,1,Highlands,Garve,NH46,"Considered Correct"
5779,2013-08-03,15:30:00,"Common lizard",Adult,unknown,1,Midlothian,,NT15,"Considered Correct"
5778,2013-08-05,12:28:00,"Common frog",Adult,,,Inverclyde,,NS26,"Considered Correct"
5777,2013-08-05,12:28:00,"Common lizard",Adult,,,Inverclyde,,NS26,"Considered Correct"
5776,2013-07-03,11:00:00,Adder,Adult,unknown,1,Highlands,Beauly,NH22,"Considered Correct"
5775,2013-05-20,,"Common toad",Adult,unknown,1,Midlothian,,NT36,"Considered Correct"
5774,2013-05-20,,"Palmate newt",Young,unknown,6,Midlothian,,NT36,"Considered Correct"
5773,2013-08-05,14:12:00,"Unknown frog or toad",Adult,unknown,2,"Argyll and Bute",,NS07,"Considered Correct"
5772,2013-08-01,01:00:00,"Unknown frog or toad",Adult,unknown,1,"West Lothian",Livingston,NT06,"Considered Correct"
5771,2013-07-27,15:45:00,"Common lizard",Adult,unknown,1,"Perth and Kinross",,NN96,"Considered Correct"
5770,2013-07-14,13:33:00,Adder,Adult,unknown,1,Highlands,Portree,NG44,"Considered Correct"
5769,2013-07-07,15:00:00,"Unknown lizard",Adult,unknown,1,Highlands,,NM49,"Considered Correct"
5768,2013-06-20,19:05:00,Slow-worm,Adult,female,1,"Argyll and Bute",Inveraray,NN01,"Considered Correct"
5767,2013-07-19,19:30:00,"Common toad",Adult,unknown,1,"Edinburgh City",EH4,NT17,"Considered Correct"
5766,2013-07-06,23:30:00,"Common toad",Young,unknown,1,"South Lanarkshire",Cambuslang,NS66,"Considered Correct"
5765,2013-07-06,23:30:00,"Common toad",Adult,unknown,1,"South Lanarkshire",Cambuslang,NS66,"Considered Correct"
5764,2013-08-04,19:00:00,"Common frog",Young,unknown,30,Fife,Inverkeithing,NT18,"Considered Correct"
5763,2012-06-06,11:00:00,Adder,Adult,male,1,"Dumfries and Galloway",,NX34,"Considered Correct"
5762,2013-05-06,10:00:00,"Palmate newt",Adult,male,1,"Dumfries and Galloway",,NX34,"Considered Correct"
5760,2013-07-15,15:00:00,Adder,Adult,female,2,"Dumfries and Galloway",,NX96,"Considered Correct"
5759,2013-05-02,15:00:00,Adder,Adult,unknown,1,"Argyll and Bute",,NR69,"Considered Correct"
5758,2013-07-14,11:00:00,"Unknown lizard",Young,unknown,1,"Edinburgh City",EH13,NT26,"Considered Correct"
5757,2013-05-17,11:00:00,Slow-worm,Adult,unknown,1,Highlands,,NH45,"Considered Correct"
5756,2013-07-12,11:00:00,Slow-worm,Adult,unknown,1,Highlands,,NC02,"Considered Correct"
5755,2013-07-14,14:00:00,Adder,Adult,unknown,1,Angus,,NO48,"Considered Correct"
5754,2013-07-16,12:05:00,Adder,Adult,unknown,1,"Dumfries and Galloway",Lockerbie,NY18,"Considered Correct"
5753,2013-07-20,17:00:00,"Unknown frog or toad",Adult,unknown,2,Aberdeenshire,,,"Considered Correct"
5752,2013-08-02,13:00:00,"Common frog",Adult,unknown,2,"Orkney Islands",,ND49,"Considered Correct"
5751,2013-08-01,16:00:00,"Common lizard",Young,unknown,1,"Perth and Kinross",,NN82,"Considered Correct"
5750,2013-07-27,01:00:00,Adder,Young,unknown,1,"East Lothian",Duns,NT66,"Considered Correct"
5749,2013-07-21,15:00:00,Adder,Young,unknown,,"Dumfries and Galloway",,NX37,"Considered Correct"
5748,2013-07-27,14:20:00,Adder,Adult,unknown,1,Aberdeenshire,,NO49,"Considered Correct"
5747,2013-08-06,09:00:00,"Common frog",Young,unknown,null,"South Lanarkshire",Lesmahagow,NS83,"Considered Correct"
5746,2013-08-06,01:00:00,"Unknown snake",Young,unknown,1,Moray,Rafford,NJ05,"Unable to Verify"
5745,2013-08-06,01:00:00,"Common toad",Adult,unknown,1,Moray,Rafford,NJ05,"Considered Correct"
5744,2013-08-06,01:00:00,"Common toad",Young,unknown,Hundreds,Moray,Rafford,NJ05,"Considered Correct"
5743,2013-08-06,01:00:00,"Common toad",Young,unknown,5,Moray,Rafford,NJ05,"Considered Correct"
5742,2013-08-06,01:00:00,"Common frog",Young,unknown,1,Moray,Rafford,NJ05,"Considered Correct"
5741,2013-08-05,,"Common toad",Adult,unknown,1,Highlands,,NC50,"Considered Correct"
5740,2013-08-04,,"Common frog",Adult,unknown,3,"North Ayrshire",Kilwinning,NS34,"Considered Correct"
5739,2013-03-28,,"Common frog",Spawn,unknown,4,Highlands,,NC50,"Considered Correct"
5738,2013-06-05,,"Palmate newt",Adult,male,1,Highlands,,NC50,"Considered Correct"
5737,2013-08-01,01:00:00,"Agile frog",Young,unknown,1,"East Ayrshire",Kilmarnock,NS43,"Considered Incorrect"
5736,2013-08-03,14:00:00,"Common lizard",Adult,unknown,1,"Argyll and Bute",Kilcreggan,NS28,"Considered Correct"
5735,2013-08-03,15:00:00,Adder,Adult,unknown,1,Angus,,NO48,"Considered Correct"
5734,2013-08-01,20:46:00,"Common toad",Adult,,1,"Glasgow City",Hyndland,NS56,"Considered Correct"
5733,2013-07-26,11:30:00,"Unknown lizard",Adult,unknown,1,Midlothian,,NT16,"Considered Correct"
5732,2013-06-30,15:00:00,"Common toad",Adult,unknown,1,Aberdeenshire,Aboyne,NO59,"Considered Correct"
5731,2013-08-05,,"Common frog",Young,unknown,4,Highlands,Nairn,NH85,"Considered Correct"
5730,2013-07-26,00:00:00,"Common toad",Adult,unknown,1,Highlands,Inverness,NH73,"Considered Correct"
5729,2013-07-16,01:00:00,"Common toad",Adult,unknown,2,"South Ayrshire",Prestwick,NS32,"Considered Correct"
5727,2013-07-27,01:00:00,"Common toad",Adult,unknown,1,"East Lothian",,NT56,"Considered Correct"
5726,2012-10-15,10:00:00,Adder,Adult,unknown,1,"East Lothian",,NT67,"Considered Correct"
5725,2013-07-24,10:00:00,"Common toad",Adult,unknown,2,"East Lothian",,NT67,"Considered Correct"
5724,2013-07-24,10:00:00,Adder,Adult,unknown,4,"East Lothian",,NT67,"Considered Correct"
5723,2013-07-18,20:00:00,Slow-worm,Adult,unknown,2,Highlands,Helmsdale,NC91,"Considered Correct"
5722,2013-07-18,20:00:00,Adder,Adult,male,1,Highlands,Helmsdale,NC91,"Considered Correct"
5721,2013-07-27,11:00:00,"Common toad",Adult,unknown,1,"Dumfries and Galloway",,NX89,"Considered Correct"
5720,2013-08-05,23:31:00,"Common toad",unknown,,,Highlands,,NH77,"Considered Correct"
5719,2013-07-21,12:31:00,Adder,Young,female,1,Aberdeenshire,,NO08,"Considered Correct"
5718,2013-07-06,12:00:00,"Smooth newt",Tadpoles,unknown,null,Fife,Aberdour,NT18,"Unable to Verify"
5717,2013-07-06,12:00:00,"Common frog",Adult,unknown,3,Fife,Aberdour,NT18,"Considered Correct"
5716,2013-07-06,12:00:00,"Smooth newt",Adult,unknown,4,Fife,Aberdour,NT18,"Unable to Verify"
5715,2013-07-25,11:00:00,"Common toad",Adult,unknown,1,"Scottish Borders",Jedburgh,NT62,"Considered Correct"
5714,2013-07-24,22:00:00,"Common toad",Adult,unknown,1,"Scottish Borders",Selkirk,NT42,"Considered Correct"
5713,2012-06-30,23:32:00,"Common lizard",Adult,unknown,1,"Perth and Kinross",,NN45,"Considered Correct"
5712,2013-07-24,11:30:00,Slow-worm,Adult,unknown,,Highlands,,NC12,"Considered Correct"
5711,2013-08-05,01:00:00,"Common toad",Adult,unknown,1,"City of Dundee",Dundee,NO33,"Considered Correct"
5710,2013-08-05,01:00:00,"Common toad",Adult,unknown,1,"City of Dundee",Dundee,NO33,"Considered Correct"
5699,2013-07-18,01:00:00,Adder,Adult,unknown,1,Aberdeenshire,,NO38,"Considered Correct"
5680,2013-07-23,,"Common frog",Adult,unknown,2,Highlands,,NN08,"Considered Correct"
5676,2013-06-18,01:00:00,Slow-worm,Adult,unknown,,"North Ayrshire",,NR82,"Considered Correct"
5675,2013-06-21,09:00:00,"Common lizard",Adult,female,1,"North Ayrshire",Kilwinning,NS24,"Considered Correct"
5674,2013-06-12,,Adder,Adult,unknown,1,"Scottish Borders",,NT75,"Considered Correct"
5630,2013-07-27,12:00:00,"Common frog",Adult,unknown,1,Angus,,NO36,"Considered Correct"
5629,2013-07-27,16:00:00,"Common toad",Dead,unknown,1,Angus,,NO36,"Considered Correct"
5608,2013-07-21,13:30:00,"Common toad",Dead,unknown,1,Angus,,NO56,"Considered Correct"
5579,2013-07-14,14:00:00,"Common toad",Young,unknown,1,"Perth and Kinross",,NN95,"Considered Correct"
5577,2013-03-15,14:05:00,"Common frog",Adult,female,3,Clackmannanshire,Tillicoultry,NS99,"Considered Correct"
5576,2013-03-15,14:07:00,"Common frog",Adult,male,7,Clackmannanshire,Tillicoultry,NS99,"Considered Correct"
5575,2013-03-15,12:41:00,"Common frog",Spawn,unknown,1,Clackmannanshire,,NS99,"Considered Correct"
5574,2013-05-17,15:49:00,"Palmate newt",Adult,female,7,Fife,,NS98,"Considered Correct"
5573,2013-05-17,15:49:00,"Palmate newt",Adult,male,8,Fife,,NS98,"Considered Correct"
5572,2013-06-18,19:26:00,"Common frog",Young,unknown,1,Fife,,NS98,"Considered Correct"
5571,2013-03-13,13:15:00,"Common lizard",Adult,unknown,1,Fife,,NS98,"Considered Correct"
5570,2013-03-13,13:34:00,"Common lizard",Adult,male,1,Fife,,NS98,"Considered Correct"
5569,2012-09-29,16:02:00,"Palmate newt",Adult,female,1,Fife,,NS98,"Considered Correct"
5568,2012-08-28,15:05:00,"Common toad",Adult,male,1,Fife,,NS98,"Considered Correct"
5567,2012-03-22,16:25:00,"Common frog",Adult,male,2,Fife,,NS98,"Considered Correct"
5566,2012-03-17,16:24:00,"Common frog",Spawn,unknown,15,Fife,,NS98,"Considered Correct"
5565,2012-03-17,16:24:00,"Common toad",Adult,female,null,Fife,,NS98,"Considered Correct"
5564,2012-03-17,16:23:00,"Common toad",Adult,male,null,Fife,,NS98,"Considered Correct"
5563,2012-03-05,15:49:00,"Common toad",Adult,female,1,Fife,,NS98,"Considered Correct"
5562,2012-03-05,16:50:00,"Common toad",Adult,male,2,Fife,,NS98,"Considered Correct"
5561,2012-02-15,15:44:00,"Palmate newt",Young,,5,Fife,,NS98,"Considered Correct"
5544,2012-02-06,14:52:00,"Common frog",Adult,male,3,Fife,,NS98,"Considered Correct"
5543,2012-02-06,14:54:00,"Palmate newt",Adult,female,8,Fife,,NS98,"Considered Correct"
5542,2012-02-06,14:53:00,"Palmate newt",Adult,male,5,Fife,,NS98,"Considered Correct"
5541,2011-08-14,12:19:00,"Common frog",Young,unknown,1,Fife,,NS98,"Considered Correct"
5540,2011-08-17,12:09:00,"Common frog",Young,unknown,1,Fife,,NS98,"Considered Correct"
5539,2011-08-22,12:26:00,"Common toad",Adult,female,1,Fife,,NS98,"Considered Correct"
5538,2011-07-26,12:39:00,"Common toad",Young,unknown,47,Fife,,NS98,"Considered Correct"
5537,2011-06-07,14:00:00,"Common toad",Tadpoles,unknown,null,Fife,,NS98,"Considered Correct"
5536,2010-08-22,14:24:00,"Common toad",Adult,female,1,Fife,,NS98,"Considered Correct"
5535,2011-06-01,12:21:00,"Common frog",Adult,female,1,Stirling,Auchtoo,NN52,"Considered Correct"
5534,2011-04-14,12:23:00,"Common frog",Young,unknown,1,Fife,,NS98,"Considered Correct"
5533,2010-07-23,19:38:00,"Common lizard",Adult,male,1,"Perth and Kinross",,NN72,"Considered Correct"
5532,2010-07-23,19:37:00,"Common lizard",Adult,female,1,"Perth and Kinross",,NN72,"Considered Correct"
5531,2012-08-12,15:44:00,"Common toad",Young,unknown,7,"Perth and Kinross",,NT19,"Considered Correct"
5530,2012-08-12,15:40:00,"Common frog",Young,,3,"Perth and Kinross",,NT19,"Considered Correct"
5529,2011-03-14,15:23:00,"Palmate newt",Young,unknown,1,Fife,,NS98,"Considered Correct"
5528,2009-04-10,13:21:00,"Common frog",Adult,male,1,Fife,,NS98,"Considered Correct"
5527,2009-08-12,14:53:00,"Common toad",Young,unknown,10,Fife,,NS98,"Considered Correct"
5526,2009-08-12,11:48:00,"Common toad",Adult,unknown,1,Fife,,NS98,"Considered Correct"
5525,2009-08-12,11:44:00,"Common frog",Adult,female,1,Fife,,NS98,"Considered Correct"
5524,2009-08-12,11:48:00,"Common frog",Adult,male,1,Fife,,NS98,"Considered Correct"
5523,2010-05-10,19:48:00,"Common toad",Adult,female,1,Fife,,NS98,"Considered Correct"
5522,2010-08-03,16:14:00,"Common toad",Young,unknown,5,Fife,,NS98,"Considered Correct"
5521,2010-08-03,16:13:00,"Common frog",Young,unknown,1,Fife,,NS98,"Considered Correct"
5520,2011-03-07,13:50:00,"Common frog",Spawn,unknown,5,Fife,,NS98,"Considered Correct"
5519,2011-03-07,14:20:00,"Common toad",Adult,male,null,Fife,,NS98,"Considered Correct"
5518,2011-03-07,14:19:00,"Common toad",Adult,female,null,Fife,,NS98,"Considered Correct"
5490,2013-07-07,01:00:00,Adder,Adult,unknown,1,Aberdeenshire,,NO28,"Considered Correct"
